start,end_1-2,error_1-2,end_1-3,error_1-3,end_1-4,error_1-4,end_1-5,error_1-5,end_1-6,error_1-6,end_1-7,error_1-7,end_1-8,error_1-8,end_1-9,error_1-9,end_1-10,error_1-10,end_2-3,error_2-3,end_2-4,error_2-4,end_2-5,error_2-5,end_2-6,error_2-6,end_2-7,error_2-7,end_2-8,error_2-8,end_2-9,error_2-9,end_2-10,error_2-10,end_3-4,error_3-4,end_3-5,error_3-5,end_3-6,error_3-6,end_3-7,error_3-7,end_3-8,error_3-8,end_3-9,error_3-9,end_3-10,error_3-10,end_4-5,error_4-5,end_4-6,error_4-6,end_4-7,error_4-7,end_4-8,error_4-8,end_4-9,error_4-9,end_4-10,error_4-10,end_5-6,error_5-6,end_5-7,error_5-7,end_5-8,error_5-8,end_5-9,error_5-9,end_5-10,error_5-10,end_6-7,error_6-7,end_6-8,error_6-8,end_6-9,error_6-9,end_6-10,error_6-10,end_7-8,error_7-8,end_7-9,error_7-9,end_7-10,error_7-10,end_8-9,error_8-9,end_8-10,error_8-10,end_9-10,error_9-10,error_mean
1.403715910734058e+18,1.403715911234058e+18,0.010053545918629473,1.403715911234058e+18,0.008428876443266634,1.403715911234058e+18,0.014274183776076284,1.403715911234058e+18,0.0068917355928116136,1.403715911234058e+18,0.0026423730175485524,1.403715911234058e+18,0.010842722140900703,1.403715911234058e+18,0.003248018136914334,1.403715911234058e+18,0.0097896722189893,1.403715911234058e+18,0.010834851510210828,1.403715911234058e+18,0.00168171372997439,1.403715911234058e+18,0.006625941630016998,1.403715911234058e+18,0.0042974909986803,1.403715911234058e+18,0.009532364963408087,1.403715911234058e+18,0.006533197317592466,1.403715911234058e+18,0.008541950738593295,1.403715911234058e+18,0.004903549012839458,1.403715911234058e+18,0.004773928182989837,1.403715911234058e+18,0.0078028023171720345,1.403715911234058e+18,0.0033567552191959673,1.403715911234058e+18,0.007967268418846719,1.403715911234058e+18,0.006340046504928232,1.403715911234058e+18,0.006891489290362118,1.403715911234058e+18,0.005019966277846106,1.403715911234058e+18,0.004919184587128852,1.403715911234058e+18,0.007476107012554482,1.403715911234058e+18,0.0140591944608692,1.403715911234058e+18,0.009609824836423099,1.403715911234058e+18,0.013912723979983624,1.403715911234058e+18,0.004933884675536331,1.403715911234058e+18,0.007802965841863972,1.403715911234058e+18,0.007043000909093716,1.403715911234058e+18,0.006630254273722133,1.403715911234058e+18,0.006745188994573689,1.403715911234058e+18,0.0031662047379162153,1.403715911234058e+18,0.0055415006227191805,1.403715911234058e+18,0.01184424039529186,1.403715911234058e+18,0.0024741366214529443,1.403715911234058e+18,0.010133371734216716,1.403715911234058e+18,0.011453764382853511,1.403715911234058e+18,0.010342438559401505,1.403715911234058e+18,0.006361054068773858,1.403715911234058e+18,0.002007248175483842,1.403715911234058e+18,0.009891593067084033,1.403715911234058e+18,0.010116682878246713,1.403715911234058e+18,0.004966895134672472,0.004966895134672472
1.403715910784058e+18,1.403715911284058e+18,0.008447736397267364,1.403715911284058e+18,0.007036688918092351,1.403715911284058e+18,0.01610460829403715,1.403715911284058e+18,0.007492662437321207,1.403715911284058e+18,0.0031616113062969938,1.403715911284058e+18,0.010793732282152019,1.403715911284058e+18,0.0025120372769406023,1.403715911284058e+18,0.010740606988599579,1.403715911284058e+18,0.010468160855422582,1.403715911284058e+18,0.0020243645094590165,1.403715911284058e+18,0.007925773832423037,1.403715911284058e+18,0.0035258726507115027,1.403715911284058e+18,0.008963886938121437,1.403715911284058e+18,0.007178006247124288,1.403715911284058e+18,0.00875167039215107,1.403715911284058e+18,0.0029796147313472634,1.403715911284058e+18,0.0055558436311047045,1.403715911284058e+18,0.009810825120230208,1.403715911284058e+18,0.002482234493115379,1.403715911284058e+18,0.007208635983250327,1.403715911284058e+18,0.0059963412143548365,1.403715911284058e+18,0.007201856435350042,1.403715911284058e+18,0.0039324366034448706,1.403715911284058e+18,0.004680153132453695,1.403715911284058e+18,0.010761660036974496,1.403715911284058e+18,0.016591789806294333,1.403715911284058e+18,0.012600849600348464,1.403715911284058e+18,0.016236961402422347,1.403715911284058e+18,0.0072311916913066505,1.403715911284058e+18,0.010813232532462042,1.403715911284058e+18,0.00799386015188379,1.403715911284058e+18,0.005226274951009761,1.403715911284058e+18,0.008212172539998692,1.403715911284058e+18,0.0038475633414988895,1.403715911284058e+18,0.004259998962492091,1.403715911284058e+18,0.009761828518002086,1.403715911284058e+18,0.0014276554884681725,1.403715911284058e+18,0.011060717887637052,1.403715911284058e+18,0.009706847466217694,1.403715911284058e+18,0.010582271587111178,1.403715911284058e+18,0.006058947713767673,1.403715911284058e+18,0.0018349326326617499,1.403715911284058e+18,0.01112378359795854,1.403715911284058e+18,0.010306508636480423,1.403715911284058e+18,0.00434871466678969,0.00434871466678969
1.403715910834058e+18,1.403715911334058e+18,0.010025780031740152,1.403715911334058e+18,0.008494293040781399,1.403715911334058e+18,0.014917193507734907,1.403715911334058e+18,0.007900773924743861,1.403715911334058e+18,0.0034192688738792403,1.403715911334058e+18,0.012473916897583532,1.403715911334058e+18,0.003284502208444989,1.403715911334058e+18,0.011255056552338903,1.403715911334058e+18,0.012276802010872065,1.403715911334058e+18,0.0015717629633076428,1.403715911334058e+18,0.007183182960636393,1.403715911334058e+18,0.0033449019377856442,1.403715911334058e+18,0.008846476665524369,1.403715911334058e+18,0.005098859581739431,1.403715911334058e+18,0.008720729415321916,1.403715911334058e+18,0.004363913179146301,1.403715911334058e+18,0.0035952896350527393,1.403715911334058e+18,0.008101193425399954,1.403715911334058e+18,0.0023690882688856673,1.403715911334058e+18,0.007363981276445697,1.403715911334058e+18,0.005456653355506516,1.403715911334058e+18,0.007274236257403595,1.403715911334058e+18,0.0048090755639073526,1.403715911334058e+18,0.004377236638689838,1.403715911334058e+18,0.007445323087652122,1.403715911334058e+18,0.014971219117561836,1.403715911334058e+18,0.00842881455112099,1.403715911334058e+18,0.01484409507340575,1.403715911334058e+18,0.003693008418231554,1.403715911334058e+18,0.007085353604037654,1.403715911334058e+18,0.007603756910691621,1.403715911334058e+18,0.005862500319946781,1.403715911334058e+18,0.007616273621699069,1.403715911334058e+18,0.003855763875890451,1.403715911334058e+18,0.005086057008118987,1.403715911334058e+18,0.010895269150705548,1.403715911334058e+18,0.0010759939625636856,1.403715911334058e+18,0.011314618357071298,1.403715911334058e+18,0.01084708146485512,1.403715911334058e+18,0.01126081588767594,1.403715911334058e+18,0.006813625761402914,1.403715911334058e+18,0.0018905125629303243,1.403715911334058e+18,0.011180756072356244,1.403715911334058e+18,0.011035104272127314,1.403715911334058e+18,0.005449975965224333,0.005449975965224333
1.403715910884058e+18,1.403715911384058e+18,0.009900777280683587,1.403715911384058e+18,0.007978421728501495,1.403715911384058e+18,0.018515143631529618,1.403715911384058e+18,0.010252106861078868,1.403715911384058e+18,0.00196766610980165,1.403715911384058e+18,0.011690156011711689,1.403715911384058e+18,0.0013355885513621987,1.403715911384058e+18,0.013106719348965288,1.403715911384058e+18,0.01140071291004862,1.403715911384058e+18,0.002688123657335481,1.403715911384058e+18,0.008760540681767695,1.403715911384058e+18,0.0035936203445204517,1.403715911384058e+18,0.009138891363523393,1.403715911384058e+18,0.006196605941670035,1.403715911384058e+18,0.008890400392074864,1.403715911384058e+18,0.003531837603461294,1.403715911384058e+18,0.004596699678845332,1.403715911384058e+18,0.011218730818366324,1.403715911384058e+18,0.00334885372971605,1.403715911384058e+18,0.00759175413792196,1.403715911384058e+18,0.004989477721446791,1.403715911384058e+18,0.0070886352870685185,1.403715911384058e+18,0.005344303453494016,1.403715911384058e+18,0.003916860594790467,1.403715911384058e+18,0.010459714348611053,1.403715911384058e+18,0.01746580746286498,1.403715911384058e+18,0.011762029814871604,1.403715911384058e+18,0.017504783465253998,1.403715911384058e+18,0.006627822577955066,1.403715911384058e+18,0.010269523338909651,1.403715911384058e+18,0.010163324276840989,1.403715911384058e+18,0.004690837097800029,1.403715911384058e+18,0.00917691997646857,1.403715911384058e+18,0.0038870615203748823,1.403715911384058e+18,0.0037007120713044347,1.403715911384058e+18,0.011807966607286278,1.403715911384058e+18,0.002086413555062444,1.403715911384058e+18,0.012546387616806005,1.403715911384058e+18,0.011262296069893794,1.403715911384058e+18,0.011033068862925552,1.403715911384058e+18,0.005925336955050307,1.403715911384058e+18,0.001728983045829661,1.403715911384058e+18,0.012058871749033088,1.403715911384058e+18,0.010634967550119254,1.403715911384058e+18,0.0043654009777303075,0.0043654009777303075
1.403715910934058e+18,1.403715911434058e+18,0.00989362754821176,1.403715911434058e+18,0.00843501355912155,1.403715911434058e+18,0.01650320281503736,1.403715911434058e+18,0.008847751018868,1.403715911434058e+18,0.0032626364074147883,1.403715911434058e+18,0.014026853613387411,1.403715911434058e+18,0.0018797078526961383,1.403715911434058e+18,0.012314079039128921,1.403715911434058e+18,0.014664516905191967,1.403715911434058e+18,0.0015425520523277868,1.403715911434058e+18,0.007252471442991244,1.403715911434058e+18,0.002753666426561766,1.403715911434058e+18,0.009464723640651087,1.403715911434058e+18,0.0046340627146991935,1.403715911434058e+18,0.008814293939919832,1.403715911434058e+18,0.003960149812117304,1.403715911434058e+18,0.005850717445742979,1.403715911434058e+18,0.008370183028430535,1.403715911434058e+18,0.001935813446162718,1.403715911434058e+18,0.007961634510787421,1.403715911434058e+18,0.005955742942713024,1.403715911434058e+18,0.007468498646755135,1.403715911434058e+18,0.004646364066008484,1.403715911434058e+18,0.006806801213758669,1.403715911434058e+18,0.007966606242570725,1.403715911434058e+18,0.015610427209520552,1.403715911434058e+18,0.006035772073372612,1.403715911434058e+18,0.015750456378607294,1.403715911434058e+18,0.00438996378014594,1.403715911434058e+18,0.005321972359662474,1.403715911434058e+18,0.007705439174915183,1.403715911434058e+18,0.006174859561613678,1.403715911434058e+18,0.008220858527591447,1.403715911434058e+18,0.004478072559277722,1.403715911434058e+18,0.006121878861047061,1.403715911434058e+18,0.01311451480025881,1.403715911434058e+18,0.0041541573401201555,1.403715911434058e+18,0.011757746984125352,1.403715911434058e+18,0.013172784430708894,1.403715911434058e+18,0.01284301074521932,1.403715911434058e+18,0.0059550581256259,1.403715911434058e+18,0.0029846807299586556,1.403715911434058e+18,0.011629894618683738,1.403715911434058e+18,0.013798242520593898,1.403715911434058e+18,0.006004140069789936,0.006004140069789936
1.403715910984058e+18,1.403715911484058e+18,0.009556815304332198,1.403715911484058e+18,0.008536152064225784,1.403715911484058e+18,0.018816612802003956,1.403715911484058e+18,0.010918868921774738,1.403715911484058e+18,0.0034051606854842136,1.403715911484058e+18,0.013835446011363066,1.403715911484058e+18,0.0020494213221544004,1.403715911484058e+18,0.01345377872949289,1.403715911484058e+18,0.014773100900307345,1.403715911484058e+18,0.00205764321294979,1.403715911484058e+18,0.010087992260948933,1.403715911484058e+18,0.0026766299717357438,1.403715911484058e+18,0.008581925519556739,1.403715911484058e+18,0.005194174648682816,1.403715911484058e+18,0.008787269393095994,1.403715911484058e+18,0.004488350158735245,1.403715911484058e+18,0.006250611955230351,1.403715911484058e+18,0.012009676021181795,1.403715911484058e+18,0.002843434064291838,1.403715911484058e+18,0.007238566885633227,1.403715911484058e+18,0.005494602140162475,1.403715911484058e+18,0.007603197435568109,1.403715911484058e+18,0.006433234946715263,1.403715911484058e+18,0.006351534486010305,1.403715911484058e+18,0.010665916039528926,1.403715911484058e+18,0.018356840691447853,1.403715911484058e+18,0.010064682001862701,1.403715911484058e+18,0.018381208548918802,1.403715911484058e+18,0.0059715978173143745,1.403715911484058e+18,0.010294206022518142,1.403715911484058e+18,0.009134342000970495,1.403715911484058e+18,0.0030164922001639136,1.403715911484058e+18,0.009716868002795647,1.403715911484058e+18,0.005025772141476628,1.403715911484058e+18,0.005002440138486031,1.403715911484058e+18,0.011913091654093154,1.403715911484058e+18,0.0013871113544887972,1.403715911484058e+18,0.012557737142427106,1.403715911484058e+18,0.013234921462499829,1.403715911484058e+18,0.012594584284010333,1.403715911484058e+18,0.0055859988277203055,1.403715911484058e+18,0.0030797216423132665,1.403715911484058e+18,0.012731139170067511,1.403715911484058e+18,0.013795666813591925,1.403715911484058e+18,0.0069241757419153845,0.0069241757419153845
1.403715911034058e+18,1.403715911534058e+18,0.010821353476351622,1.403715911534058e+18,0.008391452364460983,1.403715911534058e+18,0.01862077247835147,1.403715911534058e+18,0.010469253558239749,1.403715911534058e+18,0.0017855537046716837,1.403715911534058e+18,0.016627103524923706,1.403715911534058e+18,0.003166952940793373,1.403715911534058e+18,0.014047230550718182,1.403715911534058e+18,0.013524312890546501,1.403715911534058e+18,0.0025070248867871754,1.403715911534058e+18,0.008453392251092231,1.403715911534058e+18,0.0029118418470243496,1.403715911534058e+18,0.009909372974634735,1.403715911534058e+18,0.006502188420402335,1.403715911534058e+18,0.009832724323591412,1.403715911534058e+18,0.0056352418874990725,1.403715911534058e+18,0.003023798917443646,1.403715911534058e+18,0.01081473466698176,1.403715911534058e+18,0.003294733464548277,1.403715911534058e+18,0.007579111506347882,1.403715911534058e+18,0.008456895263366179,1.403715911534058e+18,0.0076087693234055225,1.403715911534058e+18,0.007354233188720808,1.403715911534058e+18,0.005459139302937018,1.403715911534058e+18,0.008750433763772606,1.403715911534058e+18,0.017341824566704356,1.403715911534058e+18,0.008008936167134608,1.403715911534058e+18,0.017749647150602905,1.403715911534058e+18,0.005326917460492796,1.403715911534058e+18,0.005997703314378797,1.403715911534058e+18,0.009275236074460394,1.403715911534058e+18,0.008112392084890304,1.403715911534058e+18,0.010334418812264318,1.403715911534058e+18,0.0058082054753496055,1.403715911534058e+18,0.004996232560943861,1.403715911534058e+18,0.015994775802042737,1.403715911534058e+18,0.0038857029108343385,1.403715911534058e+18,0.012671518207624539,1.403715911534058e+18,0.0125428757158615,1.403715911534058e+18,0.015440363888571762,1.403715911534058e+18,0.009333383575566179,1.403715911534058e+18,0.005558183370835275,1.403715911534058e+18,0.013180256968202441,1.403715911534058e+18,0.012242476307518874,1.403715911534058e+18,0.004226892929317461,0.004226892929317461
1.403715911084058e+18,1.403715911584058e+18,0.011020397880198832,1.403715911584058e+18,0.009290377965091362,1.403715911584058e+18,0.019615210626324743,1.403715911584058e+18,0.010918649120552786,1.403715911584058e+18,0.003943294850750708,1.403715911584058e+18,0.016988419132241785,1.403715911584058e+18,0.004707114920752313,1.403715911584058e+18,0.014073561798241714,1.403715911584058e+18,0.013545282531397324,1.403715911584058e+18,0.0031842561529011357,1.403715911584058e+18,0.010548471171883789,1.403715911584058e+18,0.0026773990828991745,1.403715911584058e+18,0.009524887770886972,1.403715911584058e+18,0.006963408614504917,1.403715911584058e+18,0.012406459037892462,1.403715911584058e+18,0.006007702399646923,1.403715911584058e+18,0.0028659424878480556,1.403715911584058e+18,0.013732276051049831,1.403715911584058e+18,0.005105132112293975,1.403715911584058e+18,0.006931387140045306,1.403715911584058e+18,0.007976280290874584,1.403715911584058e+18,0.009956613524824543,1.403715911584058e+18,0.009016462122076437,1.403715911584058e+18,0.005968314970738851,1.403715911584058e+18,0.009505645721889529,1.403715911584058e+18,0.019441761729182362,1.403715911584058e+18,0.01193772330437117,1.403715911584058e+18,0.021971802773966456,1.403715911584058e+18,0.005661843345568875,1.403715911584058e+18,0.007882506147158672,1.403715911584058e+18,0.01027651906691661,1.403715911584058e+18,0.008204839185172027,1.403715911584058e+18,0.012571479052656636,1.403715911584058e+18,0.004216275617518856,1.403715911584058e+18,0.0032287269842092743,1.403715911584058e+18,0.014614773430729058,1.403715911584058e+18,0.004165567476480554,1.403715911584058e+18,0.014062073555941459,1.403715911584058e+18,0.012349473240828817,1.403715911584058e+18,0.01687510578695352,1.403715911584058e+18,0.009998573840203124,1.403715911584058e+18,0.006308914193472619,1.403715911584058e+18,0.01638148868062008,1.403715911584058e+18,0.015095467497905555,1.403715911584058e+18,0.00426163781574135,0.00426163781574135
1.403715911134058e+18,1.403715911634058e+18,0.010951082519253304,1.403715911634058e+18,0.009264665441904787,1.403715911634058e+18,0.018701762683046883,1.403715911634058e+18,0.010870700115480803,1.403715911634058e+18,0.0034029512009762326,1.403715911634058e+18,0.02050082934521729,1.403715911634058e+18,0.004304134000105459,1.403715911634058e+18,0.013630979684897272,1.403715911634058e+18,0.013670226689735965,1.403715911634058e+18,0.0017452002572236173,1.403715911634058e+18,0.007860067464120938,1.403715911634058e+18,0.0011603978217676718,1.403715911634058e+18,0.009991045583500476,1.403715911634058e+18,0.010578099911005997,1.403715911634058e+18,0.00848554809192807,1.403715911634058e+18,0.0038175062469831627,1.403715911634058e+18,0.0030202962960524512,1.403715911634058e+18,0.0096045376796783,1.403715911634058e+18,0.001978891854443099,1.403715911634058e+18,0.008289148257707863,1.403715911634058e+18,0.011934273438989366,1.403715911634058e+18,0.0067913827037380916,1.403715911634058e+18,0.0052104401011635795,1.403715911634058e+18,0.004493874917906313,1.403715911634058e+18,0.008053188716896066,1.403715911634058e+18,0.017737022147414783,1.403715911634058e+18,0.007124699928300694,1.403715911634058e+18,0.016262104928183457,1.403715911634058e+18,0.005896181205056644,1.403715911634058e+18,0.005877482353931973,1.403715911634058e+18,0.009688074269874492,1.403715911634058e+18,0.011360379817853162,1.403715911634058e+18,0.008667064255852345,1.403715911634058e+18,0.0046816725164799105,1.403715911634058e+18,0.003661031367393378,1.403715911634058e+18,0.019725072719107884,1.403715911634058e+18,0.004070937055452834,1.403715911634058e+18,0.013312784746038276,1.403715911634058e+18,0.012558194552313528,1.403715911634058e+18,0.017022163772950984,1.403715911634058e+18,0.008190480044792402,1.403715911634058e+18,0.007746918766150898,1.403715911634058e+18,0.011193196988954499,1.403715911634058e+18,0.01067799750575661,1.403715911634058e+18,0.0033530435802262763,0.0033530435802262763
1.403715911184058e+18,1.403715911684058e+18,0.01043797880371758,1.403715911684058e+18,0.009289301934076247,1.403715911684058e+18,0.020708374789011805,1.403715911684058e+18,0.011609448295982544,1.403715911684058e+18,0.003071441193793306,1.403715911684058e+18,0.019485221726396513,1.403715911684058e+18,0.0035364905700016403,1.403715911684058e+18,0.015480205817251043,1.403715911684058e+18,0.013178655693787171,1.403715911684058e+18,0.0015955389620370447,1.403715911684058e+18,0.010585578162390764,1.403715911684058e+18,0.002479137725367556,1.403715911684058e+18,0.009498704740661525,1.403715911684058e+18,0.010191145513833441,1.403715911684058e+18,0.012373778357108832,1.403715911684058e+18,0.006290057176078014,1.403715911684058e+18,0.0032389181170647628,1.403715911684058e+18,0.012053183551130322,1.403715911684058e+18,0.0035923211966546894,1.403715911684058e+18,0.00861333739764657,1.403715911684058e+18,0.011385585726423062,1.403715911684058e+18,0.011141610475017579,1.403715911684058e+18,0.007803752915320077,1.403715911684058e+18,0.0043444831851173985,1.403715911684058e+18,0.00929971268244252,1.403715911684058e+18,0.019506189980743483,1.403715911684058e+18,0.0049530758075651375,1.403715911684058e+18,0.02239292323238258,1.403715911684058e+18,0.0056685916455693035,1.403715911684058e+18,0.008105041981933816,1.403715911684058e+18,0.010949798306896024,1.403715911684058e+18,0.00813216832326585,1.403715911684058e+18,0.013109862085181632,1.403715911684058e+18,0.004569143306184374,1.403715911684058e+18,0.002015526053614715,1.403715911684058e+18,0.01898230296030933,1.403715911684058e+18,0.006576923689050361,1.403715911684058e+18,0.014361785595529,1.403715911684058e+18,0.012538866764750438,1.403715911684058e+18,0.02043223175725322,1.403715911684058e+18,0.005665786296367285,1.403715911684058e+18,0.007098686047777875,1.403715911684058e+18,0.01715047725795648,1.403715911684058e+18,0.014625707123958241,1.403715911684058e+18,0.004531005473982216,0.004531005473982216
1.403715911234058e+18,1.403715911734058e+18,0.010996916475690344,1.403715911734058e+18,0.009027411086048919,1.403715911734058e+18,0.019405247587455102,1.403715911734058e+18,0.010949848799756329,1.403715911734058e+18,0.006994968525401172,1.403715911734058e+18,0.02055174571193626,1.403715911734058e+18,0.004134955750935601,1.403715911734058e+18,0.014226496447907537,1.403715911734058e+18,0.013327977472225975,1.403715911734058e+18,0.0020984728432315294,1.403715911734058e+18,0.008445337698792126,1.403715911734058e+18,0.0011085474008920649,1.403715911734058e+18,0.010598867700876804,1.403715911734058e+18,0.011198762588712656,1.403715911734058e+18,0.008864005577594229,1.403715911734058e+18,0.003943889556097656,1.403715911734058e+18,0.0032829266593331933,1.403715911734058e+18,0.010441949368766518,1.403715911734058e+18,0.002217868655231041,1.403715911734058e+18,0.009126713438445866,1.403715911734058e+18,0.012341300858574763,1.403715911734058e+18,0.006802266304968527,1.403715911734058e+18,0.0055222336349751025,1.403715911734058e+18,0.004498437013948458,1.403715911734058e+18,0.008484276506431573,1.403715911734058e+18,0.01762265500147753,1.403715911734058e+18,0.008248503132989702,1.403715911734058e+18,0.01707295036796998,1.403715911734058e+18,0.006431038668090199,1.403715911734058e+18,0.006765894119032905,1.403715911734058e+18,0.009890791943898204,1.403715911734058e+18,0.011477281284550247,1.403715911734058e+18,0.008940316810434374,1.403715911734058e+18,0.004682661518196587,1.403715911734058e+18,0.0032110247014248265,1.403715911734058e+18,0.020304027665313733,1.403715911734058e+18,0.008397561922017476,1.403715911734058e+18,0.014431981590334098,1.403715911734058e+18,0.012335622504248417,1.403715911734058e+18,0.016965809203348593,1.403715911734058e+18,0.007936132873321788,1.403715911734058e+18,0.008354170954066261,1.403715911734058e+18,0.011451454578748325,1.403715911734058e+18,0.010556939534602116,1.403715911734058e+18,0.0032489522573417194,0.0032489522573417194
1.403715911284058e+18,1.403715911784058e+18,0.011269135167059081,1.403715911784058e+18,0.010275540567625106,1.403715911784058e+18,0.020763573043733333,1.403715911784058e+18,0.0125235607871936,1.403715911784058e+18,0.0029188113564123206,1.403715911784058e+18,0.02046771254866719,1.403715911784058e+18,0.007757486921858454,1.403715911784058e+18,0.01589232599340772,1.403715911784058e+18,0.013970123922906252,1.403715911784058e+18,0.0013791619029694501,1.403715911784058e+18,0.010142299500425129,1.403715911784058e+18,0.0024287948079653498,1.403715911784058e+18,0.009663073507065828,1.403715911784058e+18,0.011031586926583379,1.403715911784058e+18,0.012826332210518293,1.403715911784058e+18,0.0064999659342188255,1.403715911784058e+18,0.0035551508114706697,1.403715911784058e+18,0.011386961626915458,1.403715911784058e+18,0.0029088258619870528,1.403715911784058e+18,0.008501046908174248,1.403715911784058e+18,0.011853654352998101,1.403715911784058e+18,0.011458645601366287,1.403715911784058e+18,0.007489310247797633,1.403715911784058e+18,0.0043487164545276645,1.403715911784058e+18,0.009084059595333187,1.403715911784058e+18,0.019623023131321058,1.403715911784058e+18,0.005676456143127717,1.403715911784058e+18,0.02229161172965403,1.403715911784058e+18,0.005574749162684465,1.403715911784058e+18,0.007597063163620878,1.403715911784058e+18,0.01097143947775988,1.403715911784058e+18,0.008969770358083926,1.403715911784058e+18,0.013224149527419493,1.403715911784058e+18,0.004990601204969006,1.403715911784058e+18,0.0015584173127193338,1.403715911784058e+18,0.019426471470188524,1.403715911784058e+18,0.006135716033464288,1.403715911784058e+18,0.014994892013235771,1.403715911784058e+18,0.012503158601339211,1.403715911784058e+18,0.02083326810513823,1.403715911784058e+18,0.005279212027590219,1.403715911784058e+18,0.007557836791055628,1.403715911784058e+18,0.017540419085209587,1.403715911784058e+18,0.01469668368555046,1.403715911784058e+18,0.0037723496850688896,0.0037723496850688896
1.403715911334058e+18,1.403715911834058e+18,0.011175262738154473,1.403715911834058e+18,0.008905784040719756,1.403715911834058e+18,0.019425515531687438,1.403715911834058e+18,0.010279456143805496,1.403715911834058e+18,0.004894253375069611,1.403715911834058e+18,0.02110492285465783,1.403715911834058e+18,0.005598797422502729,1.403715911834058e+18,0.015157867618983915,1.403715911834058e+18,0.012450137255597628,1.403715911834058e+18,0.0026262882977079057,1.403715911834058e+18,0.009151918828920958,1.403715911834058e+18,0.0015404201074470784,1.403715911834058e+18,0.010379682212433995,1.403715911834058e+18,0.012561108100585557,1.403715911834058e+18,0.009407473196709443,1.403715911834058e+18,0.004402822880069794,1.403715911834058e+18,0.003665825038880329,1.403715911834058e+18,0.011448523165294601,1.403715911834058e+18,0.002071880622377464,1.403715911834058e+18,0.008384627094240284,1.403715911834058e+18,0.013434226881117336,1.403715911834058e+18,0.006861744562422514,1.403715911834058e+18,0.006371071372939301,1.403715911834058e+18,0.0045810142482290836,1.403715911834058e+18,0.009503100843253233,1.403715911834058e+18,0.019394394873748343,1.403715911834058e+18,0.010104270310125122,1.403715911834058e+18,0.018216945948109273,1.403715911834058e+18,0.006120635795411928,1.403715911834058e+18,0.007689511530512824,1.403715911834058e+18,0.010135633934364022,1.403715911834058e+18,0.012474585281274667,1.403715911834058e+18,0.008842535000420362,1.403715911834058e+18,0.004993265070135708,1.403715911834058e+18,0.002965085766598779,1.403715911834058e+18,0.021403996897820375,1.403715911834058e+18,0.004953627116433511,1.403715911834058e+18,0.014552727950644868,1.403715911834058e+18,0.012853450595618602,1.403715911834058e+18,0.018002202689904826,1.403715911834058e+18,0.008772611385739646,1.403715911834058e+18,0.009834769488752879,1.403715911834058e+18,0.012765309452663914,1.403715911834058e+18,0.010816871398659568,1.403715911834058e+18,0.0036050486887763563,0.0036050486887763563
1.403715911384058e+18,1.403715911884058e+18,0.010466004941735848,1.403715911884058e+18,0.008511789855317108,1.403715911884058e+18,0.019751250103579105,1.403715911884058e+18,0.011484653806240268,1.403715911884058e+18,0.007870778081341703,1.403715911884058e+18,0.020358040840638428,1.403715911884058e+18,0.006293673429622649,1.403715911884058e+18,0.015705874841705887,1.403715911884058e+18,0.012815093713722879,1.403715911884058e+18,0.002373178695887514,1.403715911884058e+18,0.009630702579995837,1.403715911884058e+18,0.002339995953480539,1.403715911884058e+18,0.010533311812311005,1.403715911884058e+18,0.012391312539534037,1.403715911884058e+18,0.014656357201901598,1.403715911884058e+18,0.006755157372298236,1.403715911884058e+18,0.00382476293625429,1.403715911884058e+18,0.011486506987578991,1.403715911884058e+18,0.0030324084919484988,1.403715911884058e+18,0.008873249931805332,1.403715911884058e+18,0.012983704299360677,1.403715911884058e+18,0.012371663410518857,1.403715911884058e+18,0.007857396046675744,1.403715911884058e+18,0.004508530511959909,1.403715911884058e+18,0.008679161752007036,1.403715911884058e+18,0.019398722069979286,1.403715911884058e+18,0.007644068588051768,1.403715911884058e+18,0.023558014372591748,1.403715911884058e+18,0.005012749586311159,1.403715911884058e+18,0.007701807004586558,1.403715911884058e+18,0.01106821385393638,1.403715911884058e+18,0.010318710882050166,1.403715911884058e+18,0.014946311824006863,1.403715911884058e+18,0.005213955342915551,1.403715911884058e+18,0.0015779099204318678,1.403715911884058e+18,0.020076542682012113,1.403715911884058e+18,0.0076960143381338735,1.403715911884058e+18,0.016167398048620878,1.403715911884058e+18,0.0121602988356989,1.403715911884058e+18,0.022608342566355057,1.403715911884058e+18,0.006180869648248026,1.403715911884058e+18,0.00880899212035972,1.403715911884058e+18,0.019224921353590912,1.403715911884058e+18,0.015948120428717055,1.403715911884058e+18,0.004112925305200892,0.004112925305200892
