start,error_mean
1.403715907584058e+18,0.009244020673873055
1.403715907634058e+18,0.008442672180041237
1.403715907684058e+18,0.013584487854210955
1.403715907734058e+18,0.014646585806600882
1.403715907784058e+18,0.002272539570293016
1.403715907834058e+18,0.00410071214121712
1.403715907884058e+18,0.00479497624782962
1.403715907934058e+18,0.0073714270289606774
1.403715907984058e+18,0.007925124119853352
1.403715908034058e+18,0.007633232113158418
1.403715908084058e+18,0.00884019578878516
1.403715908134058e+18,0.00299700492376698
1.403715908184058e+18,0.02774243278077228
1.403715908234058e+18,0.020833224959895084
1.403715908284058e+18,0.0022662409827417357
1.403715908334058e+18,0.005435077618993251
1.403715908384058e+18,0.006551923547922341
1.403715908434058e+18,0.0050312910900769114
1.403715908484058e+18,0.0034637202792865925
1.403715908534058e+18,0.004159835047423918
1.403715908584058e+18,0.014076769452749334
1.403715908634058e+18,0.008820789057868645
1.403715908684058e+18,0.019133057512227172
1.403715908734058e+18,0.02099095615298581
1.403715908784058e+18,0.0016418658024863106
1.403715908834058e+18,0.004157656516376088
1.403715908884058e+18,0.009090698740776825
1.403715908934058e+18,0.004729824464566997
1.403715908984058e+18,0.009865680246397866
1.403715909034058e+18,0.006943249399366725
1.403715909084058e+18,0.012115482835796505
1.403715909134058e+18,0.011839960279793291
1.403715909184058e+18,0.01048736518363639
1.403715909234058e+18,0.004548421225410798
1.403715909284058e+18,0.039522303165291615
1.403715909334058e+18,0.05537587089271084
1.403715909384058e+18,0.061668967488169635
1.403715909434058e+18,0.00484856091250754
1.403715909484058e+18,0.0043382584740068245
1.403715909534058e+18,0.00720395979940482
1.403715909584058e+18,0.004564180683502221
1.403715909634058e+18,0.005499448213186928
1.403715909684058e+18,0.006194778253094522
1.403715909734058e+18,0.005871053949833478
1.403715909784058e+18,0.043351349177426536
1.403715909834058e+18,0.060626091810976133
1.403715909884058e+18,0.06114606441562274
1.403715909934058e+18,0.0049735549770493215
1.403715909984058e+18,0.002378905655822205
1.403715910034058e+18,0.009523353327783151
1.403715910084058e+18,0.0078076429730148484
1.403715910134058e+18,0.0030286398874793297
1.403715910184058e+18,0.003131728623195168
1.403715910234058e+18,0.007517016727040221
1.403715910284058e+18,0.004158030132628344
1.403715910334058e+18,0.005291423421488758
1.403715910384058e+18,0.006672673784356553
1.403715910434058e+18,0.002451981783376027
1.403715910484058e+18,0.0029675262356373224
1.403715910534058e+18,0.003284019222452163
1.403715910584058e+18,0.004794337802997735
1.403715910634058e+18,0.003141190116041116
1.403715910684058e+18,0.0027013451176490897
1.403715910734058e+18,0.0055664828746228795
1.403715910784058e+18,0.0033862208648031745
1.403715910834058e+18,0.0016275256186359442
1.403715910884058e+18,0.005514425791937954
1.403715910934058e+18,0.0042861599225572375
1.403715910984058e+18,0.001039670429670005
1.403715911034058e+18,0.0045803899099953645
1.403715911084058e+18,0.0040565871424650376
1.403715911134058e+18,0.0019792380072503764
1.403715911184058e+18,0.006078825164123312
1.403715911234058e+18,0.004356469563181608
1.403715911284058e+18,0.0030806040812198943
1.403715911334058e+18,0.007725814671630051
1.403715911384058e+18,0.004042326630766917
1.403715911434058e+18,0.00451352952474581
1.403715911484058e+18,0.008154303223200245
1.403715911534058e+18,0.003019065459446862
1.403715911584058e+18,0.004761431811765298
1.403715911634058e+18,0.00994904306614308
1.403715911684058e+18,0.0031358294977853985
1.403715911734058e+18,0.009331372697237139
1.403715911784058e+18,0.010533431631491728
1.403715911834058e+18,0.0025554418509819345
1.403715911884058e+18,0.005113241438228929
1.403715911934058e+18,0.010364619523866898
1.403715911984058e+18,0.0024240971700466157
1.403715912034058e+18,0.002012719702480734
1.403715912084058e+18,0.008414633262705163
1.403715912134058e+18,0.0012401072293326961
1.403715912184058e+18,0.0027473148566573226
1.403715912234058e+18,0.01262244767318562
1.403715912284058e+18,0.0025950557257159858
1.403715912334058e+18,0.0021234396953168
1.403715912384058e+18,0.006654747832292411
1.403715912434058e+18,0.003187892260482637
1.403715912484058e+18,0.002270598349500562
1.403715912534058e+18,0.003166457713661302
1.403715912584058e+18,0.0018812340723299856
1.403715912634058e+18,0.001615273172619656
1.403715912684058e+18,0.0034170936627322458
1.403715912734058e+18,0.0015273653600787291
1.403715912784058e+18,0.0019270482008476872
1.403715912834058e+18,0.002336602153829216
1.403715912884058e+18,0.002452574983868976
1.403715912934058e+18,0.0013765204773735398
1.403715912984058e+18,0.0037660528668751235
1.403715913034058e+18,0.0029292082338873114
1.403715913084058e+18,0.0028073737235967764
1.403715913134058e+18,0.0012956637848968026
1.403715913184058e+18,0.0017751902071801021
1.403715913234058e+18,0.001650783192044665
1.403715913284058e+18,0.0015296561507769095
1.403715913334058e+18,0.001410613157536763
1.403715913384058e+18,0.0031840629017194175
1.403715913434058e+18,0.00405738646032009
1.403715913484058e+18,0.0025508026955185763
1.403715913534058e+18,0.004038607234414437
1.403715913584058e+18,0.0017531222866424385
1.403715913634058e+18,0.001090708694241841
1.403715913684058e+18,0.0025896107779293746
1.403715913734058e+18,0.0017996343740832674
1.403715913784058e+18,0.0017763144254241403
1.403715913834058e+18,0.0033163642506176157
1.403715913884058e+18,0.0011578465708681938
1.403715913934058e+18,0.0015087759429185605
1.403715913984058e+18,0.0035392842605385826
1.403715914034058e+18,0.0021990073467473246
1.403715914084058e+18,0.0019234516137403125
1.403715914134058e+18,0.0013282556045656367
1.403715914184058e+18,0.001741576873594046
1.403715914234058e+18,0.004442152898428881
1.403715914284058e+18,0.0010086478335964483
1.403715914334058e+18,0.003238120129857182
1.403715914384058e+18,0.006072701604868433
1.403715914434058e+18,0.0025641623757962756
1.403715914484058e+18,0.0027681181742044863
1.403715914534058e+18,0.002449299570168277
1.403715914584058e+18,0.003176063789827269
1.403715914634058e+18,0.0026095264772332226
1.403715914684058e+18,0.002920416138959131
1.403715914734058e+18,0.006483274199398947
1.403715914784058e+18,0.0028867356234261302
1.403715914834058e+18,0.003360493613685226
1.403715914884058e+18,0.005517301825958759
1.403715914934058e+18,0.003296410569529431
1.403715914984058e+18,0.0019406060378710963
1.403715915034058e+18,0.002249933479810697
1.403715915084058e+18,0.002743684130096112
1.403715915134058e+18,0.0029168126876815224
1.403715915184058e+18,0.0016502666918917406
1.403715915234058e+18,0.0036955722495701903
1.403715915284058e+18,0.0013256822574506137
1.403715915334058e+18,0.0008742162664174189
1.403715915384058e+18,0.0012738369529158178
1.403715915434058e+18,0.002248309398372289
1.403715915484058e+18,0.0014556004062785588
1.403715915534058e+18,0.0013993554463289505
1.403715915584058e+18,0.0016545041926752004
1.403715915634058e+18,0.0019288250600336333
1.403715915684058e+18,0.001968804154700049
1.403715915734058e+18,0.0017437455189584917
1.403715915784058e+18,0.0034086025725267753
1.403715915834058e+18,0.0018979311293874437
1.403715915884058e+18,0.0005888120317937138
1.403715915934058e+18,0.0005283339966701432
1.403715915984058e+18,0.0011671210511872746
1.403715916034058e+18,0.000919865327140614
1.403715916084058e+18,0.0009322673387222472
1.403715916134058e+18,0.001391881580380517
1.403715916184058e+18,0.0011083670730865545
1.403715916234058e+18,0.0017287307031280715
1.403715916284058e+18,0.0023909886087148165
1.403715916334058e+18,0.0011564995080792586
1.403715916384058e+18,0.0027479970048841272
1.403715916434058e+18,0.0008046812353006711
1.403715916484058e+18,0.0016547863117689792
1.403715916534058e+18,0.0029022154980237686
1.403715916584058e+18,0.0006635167758633541
1.403715916634058e+18,0.0019453876069527541
1.403715916684058e+18,0.0015045461440933927
1.403715916734058e+18,0.0027533130523217284
1.403715916784058e+18,0.0023211839063834133
1.403715916834058e+18,0.0025705399824446484
1.403715916884058e+18,0.0030387990488784837
1.403715916934058e+18,0.0043250602820719
1.403715916984058e+18,0.0032960889053958407
1.403715917034058e+18,0.002149084517648977
1.403715917084058e+18,0.008440518920970681
1.403715917134058e+18,0.002830789570048374
1.403715917184058e+18,0.0035307798339072067
1.403715917234058e+18,0.010048937712097143
1.403715917284058e+18,0.001958738997456017
1.403715917334058e+18,0.003202974999000646
1.403715917384058e+18,0.00801419016740837
1.403715917434058e+18,0.003980611822416368
1.403715917484058e+18,0.002974934091869807
1.403715917534058e+18,0.0016507720097611914
1.403715917584058e+18,0.006994138973111422
1.403715917634058e+18,0.003382909745142527
1.403715917684058e+18,0.00248581129181781
1.403715917734058e+18,0.009142966675282258
1.403715917784058e+18,0.0023459452996392647
1.403715917834058e+18,0.0027445978313779904
1.403715917884058e+18,0.004266364916537433
1.403715917934058e+18,0.006325105796576315
1.403715917984058e+18,0.0007491262294979523
1.403715918034058e+18,0.0015694683141709723
1.403715918084058e+18,0.0019638246689659034
1.403715918134058e+18,0.002574224352115026
1.403715918184058e+18,0.002382124775549952
1.403715918234058e+18,0.00309579925610703
1.403715918284058e+18,0.0016585555900824967
1.403715918334058e+18,0.0024259444490483334
1.403715918384058e+18,0.003691228816971123
1.403715918434058e+18,0.004479814337185195
1.403715918484058e+18,0.0029867102047946605
1.403715918534058e+18,0.005436963408924076
1.403715918584058e+18,0.0032119322345805223
1.403715918634058e+18,0.0025587824122701272
1.403715918684058e+18,0.006165093916935656
1.403715918734058e+18,0.004080094527437471
1.403715918784058e+18,0.003144963349544665
1.403715918834058e+18,0.007278644136855833
1.403715918884058e+18,0.0035655775726763646
1.403715918934058e+18,0.0015854337148100202
1.403715918984058e+18,0.004667978947318774
1.403715919034058e+18,0.0032878885028715128
1.403715919084058e+18,0.0036333732200332595
1.403715919134058e+18,0.0064384814588437445
1.403715919184058e+18,0.003873822319980162
1.403715919234058e+18,0.002645374329436659
1.403715919284058e+18,0.0033412095763081574
1.403715919334058e+18,0.006463149004626942
1.403715919384058e+18,0.0016978495544324598
1.403715919434058e+18,0.003892845962283622
1.403715919484058e+18,0.004347916843165639
1.403715919534058e+18,0.001463622477720629
1.403715919584058e+18,0.0046528649429868054
1.403715919634058e+18,0.0053056059658173815
1.403715919684058e+18,0.005412119001201903
1.403715919734058e+18,0.004804475746790366
1.403715919784058e+18,0.004613828031599888
1.403715919834058e+18,0.002751098161536465
1.403715919884058e+18,0.0015567378046531751
1.403715919934058e+18,0.0035587093402372934
1.403715919984058e+18,0.001922899530818352
1.403715920034058e+18,0.0025709535898016393
1.403715920084058e+18,0.0020650322518149075
1.403715920134058e+18,0.0010239863401769358
1.403715920184058e+18,0.004261450568666156
1.403715920234058e+18,0.0025512493100994793
1.403715920284058e+18,0.0015370855311623648
1.403715920334058e+18,0.00431112743911363
1.403715920384058e+18,0.0028565231306572044
1.403715920434058e+18,0.0015100408751051247
1.403715920484058e+18,0.004006161847617033
1.403715920534058e+18,0.0029552137188112028
1.403715920584058e+18,0.0015666028824373043
1.403715920634058e+18,0.004040443889252094
1.403715920684058e+18,0.001113369400687602
1.403715920734058e+18,0.002617258414482785
1.403715920784058e+18,0.003666724025306377
1.403715920834058e+18,0.0019407657215045515
1.403715920884058e+18,0.004058150237857246
1.403715920934058e+18,0.006196802506530282
1.403715920984058e+18,0.002652905553460691
1.403715921034058e+18,0.003683122328861776
1.403715921084058e+18,0.0029440407846977263
1.403715921134058e+18,0.00294955231502545
1.403715921184058e+18,0.0021501649489750105
1.403715921234058e+18,0.00353997401029206
1.403715921284058e+18,0.002753249692743583
1.403715921334058e+18,0.001584215217103341
1.403715921384058e+18,0.0033122386542146667
1.403715921434058e+18,0.0032077576024724225
1.403715921484058e+18,0.002026481028435633
1.403715921534058e+18,0.0031224428639868513
1.403715921584058e+18,0.003920314045189935
1.403715921634058e+18,0.0053199228453382295
1.403715921684058e+18,0.0036813664397473303
1.403715921734058e+18,0.0052078655107589324
1.403715921784058e+18,0.0017832572656436777
1.403715921834058e+18,0.004211550877007726
1.403715921884058e+18,0.004804368568843257
1.403715921934058e+18,0.0023904208623177605
1.403715921984058e+18,0.007688982796633715
1.403715922034058e+18,0.0038564870661696843
1.403715922084058e+18,0.0012704779254327661
1.403715922134058e+18,0.011554182144728597
1.403715922184058e+18,0.0016934703939839064
1.403715922234058e+18,0.006471904065334896
1.403715922284058e+18,0.006881314279716878
1.403715922334058e+18,0.0034760510747125052
1.403715922384058e+18,0.0021990234917540195
1.403715922434058e+18,0.0007220367686836608
1.403715922484058e+18,0.004433272581365014
1.403715922534058e+18,0.002148787208043599
1.403715922584058e+18,0.0034602162121435244
1.403715922634058e+18,0.004829375424908988
1.403715922684058e+18,0.0017530799582331567
1.403715922734058e+18,0.0028717752812236898
1.403715922784058e+18,0.004401822965830823
1.403715922834058e+18,0.003068750168974168
1.403715922884058e+18,0.001374303877731177
1.403715922934058e+18,0.002146452726851064
1.403715922984058e+18,0.0025630211084960663
1.403715923034058e+18,0.0015748340865025469
1.403715923084058e+18,0.0015377406366205255
1.403715923134058e+18,0.0016241598587340984
1.403715923184058e+18,0.00037811128539376357
1.403715923234058e+18,0.0014076083722002269
1.403715923284058e+18,0.004438292093589117
1.403715923334058e+18,0.0010480437405208847
1.403715923384058e+18,0.0006323445673855962
1.403715923434058e+18,0.00568644735598141
1.403715923484058e+18,0.0014567544908304962
1.403715923534058e+18,0.0019348793202403967
1.403715923584058e+18,0.0020217939398100853
1.403715923634058e+18,0.002137832287097828
1.403715923684058e+18,0.0016851242334996201
1.403715923734058e+18,0.0019441882568131084
1.403715923784058e+18,0.004655359170541548
1.403715923834058e+18,0.0015460634996967487
1.403715923884058e+18,0.001801353756201434
1.403715923934058e+18,0.006366402983740517
1.403715923984058e+18,0.0016814387942445603
1.403715924034058e+18,0.0020973007990802437
1.403715924084058e+18,0.00156980008879443
1.403715924134058e+18,0.0019305348404599877
1.403715924184058e+18,0.0019161140077528773
1.403715924234058e+18,0.0014742610262019403
1.403715924284058e+18,0.001803058491006851
1.403715924334058e+18,0.0021890928756045022
1.403715924384058e+18,0.001578050831432164
1.403715924434058e+18,0.0019393765565673049
1.403715924484058e+18,0.0020359963881982656
1.403715924534058e+18,0.0012211299505169746
1.403715924584058e+18,0.0022155018367354083
1.403715924634058e+18,0.002390228655139556
1.403715924684058e+18,0.001540256814647328
1.403715924734058e+18,0.002106138510484369
1.403715924784058e+18,0.0024653022930875546
1.403715924834058e+18,0.0012056016943773659
1.403715924884058e+18,0.0018703634507097708
1.403715924934058e+18,0.0020141381849861223
1.403715924984058e+18,0.0017819877356507246
1.403715925034058e+18,0.0025387634854027647
1.403715925084058e+18,0.0023921496524138713
1.403715925134058e+18,0.001976114804124261
1.403715925184058e+18,0.002293053019381445
1.403715925234058e+18,0.002075677999676598
1.403715925284058e+18,0.0027491732709874948
1.403715925334058e+18,0.0021487799477797396
1.403715925384058e+18,0.002165108265088631
1.403715925434058e+18,0.0020847605808453473
1.403715925484058e+18,0.003859154170147161
1.403715925534058e+18,0.0016483093262067016
1.403715925584058e+18,0.0020892628097346046
1.403715925634058e+18,0.0032670079473313424
1.403715925684058e+18,0.0023527023722702974
1.403715925734058e+18,0.0028824511435846596
1.403715925784058e+18,0.003423968172156982
1.403715925834058e+18,0.002380775109390952
1.403715925884058e+18,0.0022589938032045067
1.403715925934058e+18,0.0034465272439342955
1.403715925984058e+18,0.003001948961816577
1.403715926034058e+18,0.003984478920764585
1.403715926084058e+18,0.004497854850871758
1.403715926134058e+18,0.0035429860762560238
1.403715926184058e+18,0.0037099159679279594
1.403715926234058e+18,0.004526190164145819
1.403715926284058e+18,0.004270175369146865
1.403715926334058e+18,0.004688888833392438
1.403715926384058e+18,0.004956723344327179
1.403715926434058e+18,0.004423899785954109
1.403715926484058e+18,0.004810518511057414
1.403715926534058e+18,0.0045377980120386
1.403715926584058e+18,0.008898290212906453
1.403715926634058e+18,0.004568135078111887
1.403715926684058e+18,0.004813273089513981
1.403715926734058e+18,0.0050032530176844225
1.403715926784058e+18,0.0035356866594558846
1.403715926834058e+18,0.003816674866066609
1.403715926884058e+18,0.004308727628027257
1.403715926934058e+18,0.003097160676074788
1.403715926984058e+18,0.003553945361397371
1.403715927034058e+18,0.003973269770886884
1.403715927084058e+18,0.010988193511080485
1.403715927134058e+18,0.005378398034929796
1.403715927184058e+18,0.00556525438087169
1.403715927234058e+18,0.0018120648454902043
1.403715927284058e+18,0.0024990165806591624
1.403715927334058e+18,0.004460268545876396
1.403715927384058e+18,0.0007798347493500288
1.403715927434058e+18,0.0019200642552975808
1.403715927484058e+18,0.0034955424889607516
1.403715927534058e+18,0.0028821834213585682
1.403715927584058e+18,0.0058789205912368
1.403715927634058e+18,0.0021851092452757365
1.403715927684058e+18,0.002033967359729764
1.403715927734058e+18,0.004463288870835331
1.403715927784058e+18,0.0027929701378727675
1.403715927834058e+18,0.0021617882128589713
1.403715927884058e+18,0.0035679256744604202
1.403715927934058e+18,0.002365343911456216
1.403715927984058e+18,0.0024578609718350266
1.403715928034058e+18,0.00495804788294508
1.403715928084058e+18,0.0028506682048063917
1.403715928134058e+18,0.0005934474518018488
1.403715928184058e+18,0.005941830623790534
1.403715928234058e+18,0.002378264027389006
1.403715928284058e+18,0.0012799272367148588
1.403715928334058e+18,0.00666488217273435
1.403715928384058e+18,0.0031103030293009562
